date,address,county,price,description,size,locality
2020-01-30,"6 The Avenue, Heathfield, Carriganarra",Cork,330396,new,1-38 m2,Ballincollig
2020-02-03,"191 An Caislean, Ballincollig, Cork",Cork,255000,second-hand,1-38 m2,Ballincollig
2020-02-04,"1 Maglin Green, Ballincollig, Co. Cork",Cork,418502,new,1-38 m2,Ballincollig
2020-02-05,"Apt 1, Tara An Caisleain, Ballincollig",Cork,207000,second-hand,1-38 m2,Ballincollig
2020-02-06,"10 The Avenue, Heathfield, Ballincollig",Cork,286343,new,1-38 m2,Ballincollig
2020-02-06,"16 Leesdale Court, Ballincollig, Cork",Cork,294000,second-hand,1-38 m2,Ballincollig
2020-02-06,"57 Bridgewater, Carrigrohane, Cork",Cork,480000,second-hand,1-38 m2,Ballincollig
2020-02-06,"Cunnamore, Curraheen Rd, Carrigrohane",Cork,412000,second-hand,1-38 m2,Ballincollig
2020-02-10,"17 The Stables, Coolroe, Ballincollig",Cork,352000,second-hand,1-38 m2,Ballincollig
2020-02-10,"39 Aylsbury, Ballincollig, Cork",Cork,300000,second-hand,1-38 m2,Ballincollig
2020-02-13,"7 The Avenue, Heathfield, Carriganarra",Cork,330395,new,1-38 m2,Ballincollig
2020-02-14,"26 Westgrove, Ballincollig, Cork",Cork,205666,second-hand,1-38 m2,Ballincollig
2020-02-18,"60 Millers Court, Old Quarter, Ballincollig",Cork,352422,new,1-38 m2,Ballincollig
2020-02-18,"9 The Avenue, Heathfield, Carriganarra",Cork,330396,new,1-38 m2,Ballincollig
2020-02-21,"11 The Avenue, Heathfield, Carriganarra",Cork,286343,new,1-38 m2,Ballincollig
2020-02-21,"12 The Crescent, Heathfield, Carriganarra",Cork,281939,new,1-38 m2,Ballincollig
2020-02-21,"168 An Caislean, Ballincollig, Cork",Cork,247500,second-hand,1-38 m2,Ballincollig
2020-02-21,"6 Coopers Grange, Old Quarter, Ballincollig",Cork,402225,new,1-38 m2,Ballincollig
2020-02-21,"Coolatanavally, Carrigrohane, Cork",Cork,218000,second-hand,1-38 m2,Ballincollig
2020-02-24,"13 Millers Court, Old Quarter, Ballincollig",Cork,275000,second-hand,1-38 m2,Ballincollig
2020-02-24,"38 Woodberry, Greenfields, Ballincollig",Cork,485000,second-hand,1-38 m2,Ballincollig
2020-02-24,"45 Distillery Court, Ballincollig, Cork",Cork,220000,second-hand,1-38 m2,Ballincollig
2020-02-24,"6 The Crescent, Ballincollig Town Centre, Ballincollig",Cork,270000,second-hand,1-38 m2,Ballincollig
2020-02-25,"10 The Crescent, Heathfield, Carriganarra",Cork,281937,new,1-38 m2,Ballincollig
2020-02-25,"30 Distillery Court, The Maltings, Ballincollig",Cork,206000,second-hand,1-38 m2,Ballincollig
2020-02-25,"Templehill, Carrigrohane, Cork",Cork,563000,second-hand,1-38 m2,Ballincollig
2020-02-27,"34 Coopers Grange, Old Quarter, Ballincollig",Cork,352422,new,1-38 m2,Ballincollig
2020-02-28,"142 Beech Park, Ballincollig, Cork",Cork,250000,second-hand,1-38 m2,Ballincollig
2020-02-28,"8   The Avenue, Heathfield, Carriganarra",Cork,326211,new,38-125 m2,Ballincollig
2020-03-03,"30 Millers Court, Old Quater, Ballincollig",Cork,350325,new,1-38 m2,Ballincollig
2020-03-04,"12 The Avenue, Heathfield, Carriganarra",Cork,286343,new,1-38 m2,Ballincollig
2020-03-06,"45 Westcourt, Ballincollig, Co Cork",Cork,308000,second-hand,1-38 m2,Ballincollig
2020-03-10,"7 Millers Court, Old Quarter, Ballincollg",Cork,280000,second-hand,1-38 m2,Ballincollig
2020-03-10,"9 Shalimar Court, Poulavone, Ballincollig",Cork,220000,second-hand,1-38 m2,Ballincollig
2020-03-11,"11 The Crescent, Heathfield, Carriganarra",Cork,320000,new,1-38 m2,Ballincollig
2020-03-11,"2 Maglin Green, Ballincollig, Co. Cork",Cork,422907,new,1-38 m2,Ballincollig
2020-03-11,"Windy Heights, Up Leemount Carrigrohane, Cork",Cork,250000,second-hand,1-38 m2,Ballincollig
2020-03-12,"7 Carriganarra, Ballincollig, Cork",Cork,316000,second-hand,1-38 m2,Ballincollig
2020-03-18,"11 Glincool Grove, Ballincollig, Cork",Cork,303000,second-hand,1-38 m2,Ballincollig
2020-03-18,"43 Aylsbury, Ballincollig, Cork",Cork,352000,second-hand,1-38 m2,Ballincollig
2020-03-19,"21 Aylsbury, Ballincollig, Co Cork",Cork,320000,second-hand,1-38 m2,Ballincollig
2020-03-19,"Hillcrest, Coolatubrid, Carrigrohane",Cork,500000,second-hand,1-38 m2,Ballincollig
2020-03-20,"71 The Lawn, Coolroe Meadows, Ballincollig",Cork,330000,second-hand,1-38 m2,Ballincollig
2020-03-20,"Coolroe, Ballincollig, Co Cork",Cork,225000,second-hand,1-38 m2,Ballincollig
2020-03-24,"13 The Avenue, Heathfield, Carriganarra",Cork,294074,new,1-38 m2,Ballincollig
2020-03-24,"14 The Avenue, Heathfield, Carriganarra",Cork,281125,new,1-38 m2,Ballincollig
2020-03-26,"166 Rosewood, Ballincollig, Cork",Cork,250000,second-hand,1-38 m2,Ballincollig
2020-03-30,"3 Maglin Green, Ballincollig",Cork,422907,new,1-38 m2,Ballincollig
2020-03-31,"130 Pine Walk, Muskerry Estate, Ballincollig",Cork,270000,second-hand,1-38 m2,Ballincollig
2020-04-02,"8 Carrigdene, Ballincollig, Cork",Cork,290000,second-hand,1-38 m2,Ballincollig
2020-04-03,"18 The Avenue, Heathfield, Carriganarra",Cork,453744,new,1-38 m2,Ballincollig
2020-04-06,"46 Westcourt Heights, Ballincollig, Cork",Cork,317500,second-hand,1-38 m2,Ballincollig
2020-04-06,"66 The Cloisters, Ballincollig, Cork",Cork,280000,second-hand,1-38 m2,Ballincollig
2020-04-07,"11 The Grove, Wyndham Downs, Ballincollig",Cork,275000,second-hand,1-38 m2,Ballincollig
2020-04-08,"13 The Lodge Classes Lake, Ballincollig, Cork",Cork,220000,second-hand,1-38 m2,Ballincollig
2020-04-09,"3 Aylsbury Mews, Ballincollig, Cork",Cork,380000,second-hand,1-38 m2,Ballincollig
2020-04-09,"67 Westcourt, Ballincollig, Cork",Cork,377000,second-hand,1-38 m2,Ballincollig
2020-04-14,"Apt 10, Shalimar Court, Ballincollig",Cork,220000,second-hand,1-38 m2,Ballincollig
2020-04-15,"27 Millers Court, Old Quarter, Ballincollig",Cork,550000,second-hand,1-38 m2,Ballincollig
2020-04-15,"34 Leslies Arch, 0Ld Quarter, Ballincollig",Cork,400000,second-hand,1-38 m2,Ballincollig
2020-04-21,"16 The Avenue, Heathfield, Carriganarra",Cork,286343,new,1-38 m2,Ballincollig
2020-04-21,"2 St Josephs Villas, Curraheen, Carrigrohane",Cork,235000,second-hand,1-38 m2,Ballincollig
2020-04-24,"1 Aylsbury Lawn, Ballincollig, Cork",Cork,387000,second-hand,1-38 m2,Ballincollig
2020-04-24,"20 Manor Hill, Ballincollig, Co Cork",Cork,320000,second-hand,1-38 m2,Ballincollig
2020-04-27,"17 The Avenue, Heathfield, Carriganarra",Cork,286344,new,1-38 m2,Ballincollig
2020-04-28,"12 Coolroe Heights, Ballincollig, Cork",Cork,282000,second-hand,1-38 m2,Ballincollig
2020-05-07,"70 Beech Park, Ballincollig, Co Cork",Cork,232000,second-hand,1-38 m2,Ballincollig
2020-05-08,"5 Maglin Green, Ballincollig",Cork,339207,new,1-38 m2,Ballincollig
2020-05-08,"8 Berryfield, Classis Lake, Ballincollig",Cork,350000,second-hand,1-38 m2,Ballincollig
2020-05-12,"13 The Crescent, Heathfield, Carriganara",Cork,281937,new,1-38 m2,Ballincollig
2020-05-13,"64 Leslies Arch, Old Quarter, Ballincollig",Cork,233000,second-hand,1-38 m2,Ballincollig
2020-05-18,"11 Shalimar Court, Poulavone, Ballincollig",Cork,269000,second-hand,1-38 m2,Ballincollig
2020-05-21,"31 An Caislean Dr, An Caislean, Ballincollig",Cork,240000,second-hand,1-38 m2,Ballincollig
2020-05-22,"36 The Crescent, Heathfield, Carriganarra",Cork,330397,new,1-38 m2,Ballincollig
2020-05-28,"38 The Crescent, Heathfield, Carriganarra",Cork,330397,new,1-38 m2,Ballincollig
2020-05-29,"19 Distillery Court, The Maltings, Ballincollig",Cork,211000,second-hand,1-38 m2,Ballincollig
2020-05-29,"39 The Crescent, Heathfield, Carriganarra",Cork,453744,new,1-38 m2,Ballincollig
2020-05-29,"5 Coopers Grange, Old Quarter, Ballincollig",Cork,419525,new,1-38 m2,Ballincollig
2020-06-02,"4 Maglin Green, Ballincollig",Cork,333025,new,1-38 m2,Ballincollig
2020-06-04,"34 The Crescent, Heatherfield, Carriganarra",Cork,330397,new,1-38 m2,Ballincollig
2020-06-04,"35 The Crescent, Heathfield, Ballincollig",Cork,330396,new,1-38 m2,Ballincollig
2020-06-05,"37 The Crescent, Heathfield, Carriganarra",Cork,330396,new,1-38 m2,Ballincollig
2020-06-05,"4 Coopers Grange, Ballincollig",Cork,475000,new,1-38 m2,Ballincollig
2020-06-10,"31 The Crescent, Heathfield, Carriganarra",Cork,330396,new,1-38 m2,Ballincollig
2020-06-11,"33 The Crescent, Heathfield, Carriganarra",Cork,375000,new,1-38 m2,Ballincollig
2020-06-12,"12 Castle Ave, Muskerry Estate, Ballincollig",Cork,255000,second-hand,1-38 m2,Ballincollig
2020-06-15,"100 Leslies Arch, Old Quarter, Ballincollig",Cork,55000,second-hand,1-38 m2,Ballincollig
2020-06-15,"No. 28 The Crescent, Heathfield, Carriganarra",Cork,462555,new,1-38 m2,Ballincollig
2020-06-17,"32 The Crescent, Heathfield, Carriganarra",Cork,330397,new,1-38 m2,Ballincollig
2020-06-19,"29 The Crescent, Heathfield, Carriganarra",Cork,330396,new,1-38 m2,Ballincollig
2020-06-19,"6 Maglin Green, Ballincollig, Co. Cork",Cork,339207,new,1-38 m2,Ballincollig
2020-06-19,"No. 30 The Crescent, Heathfield, Carriganarra",Cork,330396,new,1-38 m2,Ballincollig
2020-06-24,"27 Barley Grove, The Maltings, Station Rd   Ballincollig",Cork,257000,second-hand,1-38 m2,Ballincollig
2020-07-01,"3 Kinvara Dr, Ballincolly, Ballyvolane",Cork,330000,second-hand,1-38 m2,Ballincollig
2020-07-15,"Carriganarra, Ballincollig, Cork",Cork,550000,second-hand,1-38 m2,Ballincollig
2020-07-22,"27 The Crescent, Heathfield, Carriganarra",Cork,462555,new,1-38 m2,Ballincollig
2020-07-22,"Inniscarra Rd, Carrigrohane, Cork",Cork,350000,second-hand,1-38 m2,Ballincollig
2020-07-24,"35 The Sycamores, Classes Lake, Ballincollig",Cork,291000,second-hand,1-38 m2,Ballincollig
2020-07-24,"Greenfield House, Greenfield, Ballincollig",Cork,295000,second-hand,1-38 m2,Ballincollig
2020-07-24,"No. 26 The Crescent, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-07-27,"3 Hazel Grove, Ballincollig, Cork",Cork,170000,second-hand,1-38 m2,Ballincollig
2020-07-28,"11 Glincool Grove, Ballincollig, Cork",Cork,273000,second-hand,1-38 m2,Ballincollig
2020-07-29,"15 Woodbine Lawn, Inniscarra View, Ballincollig",Cork,287500,second-hand,1-38 m2,Ballincollig
2020-07-29,"23 The Crescent, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-07-29,"71  Millers  Court, Old  Quarter, Ballincollig",Cork,420000,second-hand,1-38 m2,Ballincollig
2020-07-30,"24 The Crescent, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-07-31,"25 The Crescent, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-07-31,"Apt 5, Shalimar Court, Ballincollig",Cork,250000,second-hand,1-38 m2,Ballincollig
2020-08-05,"22 The Crescent, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-08-07,"14 Steeplewoods, Carrigrohane, Cork",Cork,387665,new,1-38 m2,Ballincollig
2020-08-11,"1 Newgrange, An Caislean, Ballincollig",Cork,213000,second-hand,1-38 m2,Ballincollig
2020-08-13,"70 Millers Court, Old Quarter, Ballincollig",Cork,420000,second-hand,1-38 m2,Ballincollig
2020-08-19,"11 Glendower Court, Ballincollig, Cork",Cork,300000,second-hand,1-38 m2,Ballincollig
2020-08-20,"12 Apartment Barley Court, The Maltings, Ballincollig",Cork,190000,second-hand,1-38 m2,Ballincollig
2020-08-21,"No 16 The Crescent, Heathfield, Carriganarra",Cork,334802,new,1-38 m2,Ballincollig
2020-08-24,"No. 20 The Crescent, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-08-25,"17 The Crescent, Heathfield, Carriganarra",Cork,334802,new,1-38 m2,Ballincollig
2020-09-01,"48 Beech Pk, Ballincollig, Cork",Cork,223000,second-hand,1-38 m2,Ballincollig
2020-09-03,"15 The Crescent, Heathfield, Carriganarra",Cork,342533,new,1-38 m2,Ballincollig
2020-09-03,"18 The Crescent, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-09-03,"41 Aylsbury, Ballincollig, Cork",Cork,295000,second-hand,1-38 m2,Ballincollig
2020-09-04,"105 Cedardale, Ballincollig, Cork",Cork,245000,second-hand,1-38 m2,Ballincollig
2020-09-04,"44 Rosewood Est, Ballincollig, Cork",Cork,224000,second-hand,1-38 m2,Ballincollig
2020-09-09,"No. 21 The Crescent, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-09-10,"16 Steeplewoods, Carrigrohane",Cork,387664,new,1-38 m2,Ballincollig
2020-09-10,"29 Daffodil Fields, Ballincollig, Cork",Cork,430000,second-hand,1-38 m2,Ballincollig
2020-09-15,"14 The Crescent, Heathfield, Carriganarra",Cork,462555,new,1-38 m2,Ballincollig
2020-09-18,"5 Innishmore Lawn, Ballincollig, Co Cork",Cork,175000,second-hand,1-38 m2,Ballincollig
2020-09-21,"16A Steeplewoods, Carrigrohane, Cork",Cork,387664,new,1-38 m2,Ballincollig
2020-09-24,"21 Church View, Ballincollig, Cork",Cork,280000,second-hand,1-38 m2,Ballincollig
2020-09-24,"21 The Avenue, Heathfield, Carriganarra",Cork,290748,new,1-38 m2,Ballincollig
2020-09-25,"17 Steeplewoods, Carrigrohane",Cork,387665,new,1-38 m2,Ballincollig
2020-09-25,"Moneen, Kilnaglory, Ballincollig",Cork,590000,second-hand,1-38 m2,Ballincollig
2020-09-25,"No 22 The Avenue, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-09-28,"28 Granary Court The Maltings, Ballincollig, Cork",Cork,210000,second-hand,1-38 m2,Ballincollig
2020-09-30,"17A, Steeplewoods, Carrigrohane",Cork,405286,new,1-38 m2,Ballincollig
2020-10-01,"147 An Caislean View, An Caislean, Ballincollig",Cork,286000,second-hand,1-38 m2,Ballincollig
2020-10-01,"36 Aylsbury, Ballincollig, Cork",Cork,386000,second-hand,1-38 m2,Ballincollig
2020-10-01,"5 The Green, Coolroe Meadows, Ballincollig",Cork,280000,second-hand,1-38 m2,Ballincollig
2020-10-02,"No. 26 The Avenue, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-10-05,"126 Leslies Arch, Old Quarter, Ballincollig",Cork,40000,second-hand,1-38 m2,Ballincollig
2020-10-08,"23 The Avenue, Heathfield, Carriganarra",Cork,298550,new,1-38 m2,Ballincollig
2020-10-09,"13 Cranford Pines, Ballincollig, Cork",Cork,335000,second-hand,1-38 m2,Ballincollig
2020-10-09,"20 The Avenue, Heathfield, Carriganarra",Cork,295153,new,1-38 m2,Ballincollig
2020-10-12,"28 Cranford Pines, Ballincollig, Cork",Cork,170000,second-hand,1-38 m2,Ballincollig
2020-10-15,"12 The Avenue, Highfield Park, Ballincollig",Cork,310000,second-hand,1-38 m2,Ballincollig
2020-10-15,"24 The Crescent, Highfield Park, Ballincollig",Cork,385000,second-hand,1-38 m2,Ballincollig
2020-10-15,"27 The Avenue, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-10-20,"12 The Square, Highfield Park, Carriganarra",Cork,227000,second-hand,1-38 m2,Ballincollig
2020-10-21,"27 Coolroe Heights, Ballincollig, Cork",Cork,350000,second-hand,1-38 m2,Ballincollig
2020-10-21,"29 Coopers Grange, Old Quarter, Ballincollig",Cork,352422,new,1-38 m2,Ballincollig
2020-10-22,"12 Maglin Green, Ballincollig, Co. Cork",Cork,348017,new,1-38 m2,Ballincollig
2020-10-22,"24 The Avenue, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-10-22,"41 Leslies Arch, The Old Quarter, Ballincollig",Cork,252500,second-hand,1-38 m2,Ballincollig
2020-10-23,"91 Beech Park, Ballincollig, Cork",Cork,245000,second-hand,1-38 m2,Ballincollig
2020-10-29,"Woodside, Healys Bridge, Carrigrohane",Cork,200000,second-hand,1-38 m2,Ballincollig
2020-11-02,"No.30 The Avenue, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-11-04,"28 The Avenue, Heathfield, Carriganarra",Cork,342762,new,1-38 m2,Ballincollig
2020-11-05,"8 Coopers Grange, Old Quarter, Ballincollig",Cork,399052,new,125-1000 m2,Ballincollig
2020-11-06,"3 Leemount, Carrigrohane, Co Cork",Cork,215000,second-hand,1-38 m2,Ballincollig
2020-11-06,"6 Maglin Dr, Maglin Rd, Ballincollig",Cork,400000,second-hand,1-38 m2,Ballincollig
2020-11-09,"31 The Avenue, Heathfield, Ballincollig",Cork,334801,new,1-38 m2,Ballincollig
2020-11-10,"Lios Arda, Model Farm Rd, Carrigrohane",Cork,580000,second-hand,1-38 m2,Ballincollig
2020-11-12,"48 Greystones, Ballincollig, Cork",Cork,285000,second-hand,1-38 m2,Ballincollig
2020-11-13,"27 Cranford Pines, Ballincollig, Cork",Cork,290000,second-hand,1-38 m2,Ballincollig
2020-11-17,"82  Millers  Court, Old  Quarter, Ballincollig",Cork,375000,second-hand,1-38 m2,Ballincollig
2020-11-19,"182 The Willows, Carriglee, Ballincollig",Cork,268000,second-hand,1-38 m2,Ballincollig
2020-11-20,"33 The Avenue, Heathfield, Carriganara",Cork,334801,new,1-38 m2,Ballincollig
2020-11-23,"34 The Avenue, Heathfield, Carriganarra",Cork,328700,new,1-38 m2,Ballincollig
2020-11-25,"25 The Avenue, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-11-26,"60 An Caislean, Ballincollig, Cork",Cork,255600,second-hand,1-38 m2,Ballincollig
2020-11-27,"46 Tuain Glas, Greenfields, Ballincollig",Cork,225000,second-hand,1-38 m2,Ballincollig
2020-12-01,"1 Coopers Grange, Old Quarter, Ballincollig",Cork,440528,new,1-38 m2,Ballincollig
2020-12-01,"107 Leslies Arch, The Old Quarter, Ballincollig",Cork,326000,second-hand,1-38 m2,Ballincollig
2020-12-02,"2 Glincool Villas, Maglin, Ballincollig",Cork,285000,second-hand,1-38 m2,Ballincollig
2020-12-03,"16 The Cresent Old Fort Rd, Ballincollig, Cork",Cork,260000,second-hand,1-38 m2,Ballincollig
2020-12-03,"37 The Avenue, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-12-04,"32 The Avenue, Heathfield Carriganarra, Ballincollig",Cork,334801,new,1-38 m2,Ballincollig
2020-12-04,"4 Woodlands, Kerry Pike, Carrigrohane",Cork,360000,second-hand,1-38 m2,Ballincollig
2020-12-07,"35 Distillery Court, The Maltings, Ballincollig",Cork,205000,second-hand,1-38 m2,Ballincollig
2020-12-09,"20 The Grove, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-12-09,"21 Greystones, Ballincollig, Cork",Cork,262000,second-hand,1-38 m2,Ballincollig
2020-12-09,"45 Daffodil Fields, Ballincollig, Cork",Cork,373000,second-hand,1-38 m2,Ballincollig
2020-12-09,"No. 18  The Grove, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-12-09,"No. 36 The Avenue, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-12-09,"Station Road, Ballincollig, Co. Cork",Cork,310000,second-hand,1-38 m2,Ballincollig
2020-12-10,"15 The Grove, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-12-10,"19  The Grove, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-12-11,"16 The Grove, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-12-11,"38 The Avenue, Heathfield, Carriganarra",Cork,458149,new,1-38 m2,Ballincollig
2020-12-11,"Rocklodge House, Carrigrohane, Cork",Cork,1365000,second-hand,1-38 m2,Ballincollig
2020-12-14,"108 Coopers Grange, Old Quarter, Ballincollig",Cork,520000,second-hand,1-38 m2,Ballincollig
2020-12-14,"114 Rosewood Est, Ballincollig, Cork",Cork,280000,second-hand,1-38 m2,Ballincollig
2020-12-15,"29 The Avenue, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2020-12-15,"35 The Avenue, Heathfield, Ballincollig",Cork,334801,new,1-38 m2,Ballincollig
2020-12-16,"17 The Grove, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2020-12-16,"Castle View, Carrigrohane, Co Cork",Cork,220000,second-hand,1-38 m2,Ballincollig
2020-12-18,"12 Highfield Park, Ballincollig, Cork",Cork,310000,second-hand,1-38 m2,Ballincollig
2020-12-18,"13 The Green, Coolroe Meadows, Ballincollig",Cork,394000,second-hand,1-38 m2,Ballincollig
2020-12-21,"2 Churchview, Ballincollig, Cork",Cork,270000,second-hand,1-38 m2,Ballincollig
2020-12-21,"20 Cranford Pines, Ballincollig, Cork",Cork,290000,second-hand,1-38 m2,Ballincollig
2020-12-21,"49 Leeview, Ballincollig, Co Cork",Cork,255000,second-hand,1-38 m2,Ballincollig
2021-01-05,"10 Maglin Green, Ballincollig, Co. Cork",Cork,346255,new,1-38 m2,Ballincollig
2021-01-07,"16 Limeworth, Killumney Rd, Ballincollig",Cork,755000,second-hand,1-38 m2,Ballincollig
2021-01-07,"Seiceamair, Coolroe, Ballincollig",Cork,425000,second-hand,1-38 m2,Ballincollig
2021-01-15,"8   The Avenue, Heathfield, Carriganarra",Cork,400000,second-hand,1-38 m2,Ballincollig
2021-01-18,"11 Maglin Green, Ballincollig",Cork,264300,new,1-38 m2,Ballincollig
2021-01-18,"48 Distillery Court, The Maltings, Ballincollig",Cork,220000,second-hand,1-38 m2,Ballincollig
2021-01-19,"13 The Grove, Heathfield, Carriganarra",Cork,328700,new,1-38 m2,Ballincollig
2021-01-20,"202 Rosewood Estate, Ballincollig, Co Cork",Cork,306000,second-hand,1-38 m2,Ballincollig
2021-01-20,"64 Leslies Arch, Old Quarter, Ballincollig",Cork,256796,second-hand,1-38 m2,Ballincollig
2021-01-21,"28 Waltham Abbey, Old Quarter, Ballincollig",Cork,344900,second-hand,1-38 m2,Ballincollig
2021-01-26,"12 Glincool Gardens, Ballincollig, Cork",Cork,305000,second-hand,1-38 m2,Ballincollig
2021-01-26,"2 Steeplewoods, Killumney Road, Carrigrohane",Cork,704975,new,1-38 m2,Ballincollig
2021-01-27,"13 Steeplewoods, Carrigrohane, Cork",Cork,546255,new,1-38 m2,Ballincollig
2021-01-27,"14 The Grove, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2021-01-28,"118 An Caislean Way, Ballincollig, Cork",Cork,270000,second-hand,1-38 m2,Ballincollig
2021-02-04,"114 Leslies Arch, Old Quarter, Ballincollig",Cork,280000,second-hand,1-38 m2,Ballincollig
2021-02-04,"9 The Meadows, West Village, Ballincollig",Cork,250000,second-hand,1-38 m2,Ballincollig
2021-02-04,"Apt 4, Time Sq, Ballincollig",Cork,180000,second-hand,1-38 m2,Ballincollig
2021-02-05,"37 Westcourt Heights, Ballincollig, Co Cork",Cork,285000,second-hand,1-38 m2,Ballincollig
2021-02-09,"54 The Crescent Ballincollig, Ballincollig, Cork",Cork,255000,second-hand,1-38 m2,Ballincollig
2021-02-15,"73 Coopers Grange, Old Quarter, Ballincollig",Cork,347000,second-hand,1-38 m2,Ballincollig
2021-02-16,"10  The Grove, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2021-02-16,"43 Church View, Ballincollig, Cork",Cork,112500,second-hand,1-38 m2,Ballincollig
2021-02-16,"No. 11 The Grove, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2021-02-17,"12 The Grove, Heathfield, Carriganarra",Cork,295153,new,1-38 m2,Ballincollig
2021-02-17,"9 The Grove, Heathfield, Carriganarra",Cork,295154,new,1-38 m2,Ballincollig
2021-02-23,"69 Beech Pk, Ballincollig, Cork",Cork,252500,second-hand,1-38 m2,Ballincollig
2021-02-24,"42 Woodberry Greenfields, Ballincollig, Cork",Cork,660000,second-hand,1-38 m2,Ballincollig
2021-02-26,"10 Rosewood, Ballincollig, Cork",Cork,277000,second-hand,1-38 m2,Ballincollig
2021-03-01,"9 Rosewood, Ballincollig, Cork",Cork,320000,second-hand,1-38 m2,Ballincollig
2021-03-01,"Cotswold, Carrigrohane, Cork",Cork,490000,second-hand,1-38 m2,Ballincollig
2021-03-02,"125 North East, The Quadrants, Ballincollig",Cork,182500,second-hand,1-38 m2,Ballincollig
2021-03-08,"32 Coolroe Heights, Ballincollig, Cork",Cork,282000,second-hand,1-38 m2,Ballincollig
2021-03-16,"23 The Oaks, Classis Lake, Ballincollig",Cork,400000,second-hand,1-38 m2,Ballincollig
2021-03-16,"61 Glendower Court, Ballincollig, Cork",Cork,300000,second-hand,1-38 m2,Ballincollig
2021-03-16,"65 The Lawn, Coolroe Meadows, Ballincollig",Cork,325000,second-hand,1-38 m2,Ballincollig
2021-03-19,"108 An Caislean Way, Ballincollig, Cork",Cork,302000,second-hand,1-38 m2,Ballincollig
2021-03-19,"20 Granary Court, The Maltings, Ballincollig",Cork,210000,second-hand,1-38 m2,Ballincollig
2021-03-19,"8 Maglin Green, Ballincollig",Cork,299559,new,1-38 m2,Ballincollig
2021-03-23,"13 Maglin Green, Green Road, Ballincollig",Cork,348017,new,1-38 m2,Ballincollig
2021-03-23,"188 The Willows, Ballincollig, Cork",Cork,268000,second-hand,1-38 m2,Ballincollig
2021-03-23,"24 Caislean Close, Ballincollig, Cork",Cork,252500,second-hand,1-38 m2,Ballincollig
2021-03-23,"56 Castle Ave, Mukerry Estate, Ballincollig",Cork,300000,second-hand,1-38 m2,Ballincollig
2021-03-26,"1A Tudor Grove, Station Rd, Ballincollig",Cork,357500,second-hand,1-38 m2,Ballincollig
2021-03-29,"9 Cois Na Cora, Ballincollig, Cork",Cork,274000,second-hand,1-38 m2,Ballincollig
2021-03-30,"Rowan House, Poulavone, Ballincollig",Cork,465000,second-hand,1-38 m2,Ballincollig
2021-03-31,"9 Sweetbriar Lane, Inniscarra View Estate, Ballincollig",Cork,317000,second-hand,1-38 m2,Ballincollig
2021-04-01,"17 Old Quarry, Coolroe, Ballincollig",Cork,248000,second-hand,1-38 m2,Ballincollig
2021-04-01,"29 Greystones, Ballincollig, Cork",Cork,265000,second-hand,1-38 m2,Ballincollig
2021-04-08,"23 The Crescent, Ballincollig, Cork",Cork,270000,second-hand,1-38 m2,Ballincollig
2021-04-09,"41 Castle Ave, Muskerry Estate, Ballincollig",Cork,300000,second-hand,1-38 m2,Ballincollig
2021-04-19,"7 Maglin Green, Ballincollig, Co. Cork",Cork,370044,new,1-38 m2,Ballincollig
2021-04-21,"46 Fernwalk, Greenfields, Ballincollig",Cork,865000,second-hand,1-38 m2,Ballincollig
2021-04-22,"35 Innishmore Grove, Ballincollig, Cork",Cork,188000,second-hand,1-38 m2,Ballincollig
